feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1160044,2025-04-05,escalation,WE7349508,5,"CALLING NO - 9066533427 AS PER OP VOC OP KI GADI LOAD HO GAYI HAI BUT ABHI TAK BILTY NAHI MILA HAI PLS CHECK
",TRUE,,,Operator
T1160591,2025-04-06,escalation,WE501593,,Gadi Khali nahi ho rahi hai ji bat kro ji kl se khdi hai ji pati ke pash,TRUE,,,Operator
T1161537,2025-04-06,escalation,WE4363097,,"DL1MB 3250
Chenge vichel",TRUE,,,Operator
T1162762,2025-04-07,escalation,WE24335,,"calling no -8826401526 as per op voc  2 point k liya lage hai vehicle unloading k liya or Hazaribag District ,Bokaro District loading party phle hazaribag kr rahe hai or picha borkaro or 1st point hazaribag hai unloading ka to bol aha hai phle bokaro krdo or picha hazaribag party deny kr rahe hai please check and contact op ",TRUE,,,Operator
T1163171,2025-04-07,escalation,WE6782568,,,TRUE,,,Operator
T1163300,2025-04-07,escalation,WE20867,,"As per vehicle type load not showing-
# Correct loads not showing
Vehicle Type with Operator -container 6 tyre 
Loads Type - open 4 tyre ",TRUE,,,Operator
T1163389,2025-04-07,escalation,WE1163818,,Issues with due amount,TRUE,,,Consigner
T1165545,2025-04-08,escalation,WE2379026,,They are dimand 2000  | Unloading Charge : 2000,TRUE,,,Operator
T1165873,2025-04-08,escalation,WE672571,,Lodu detention 5000 Mera minus hua Hai Vinod ji se baat karke gadi lagaya gaya tha per din ka 2500,TRUE,,,Operator
T1168711,2025-04-09,escalation,WE2863298,,Please send documents,TRUE,,,Operator
T1169274,2025-04-09,escalation,WE6947752,,Bilty nahi mili h ji,TRUE,,,Operator
T1170259,2025-04-10,escalation,WE2419953,,"CALLING NO - 7043385350
WE35392-2276040
AS PER OP VOC OP KI GAADI KO 3 KM AAGE BULAYA JAA RHA HAI APP SE TICKET NHI BAN SKTI TRIP UPDATE HAI ",TRUE,,,Operator
T1170298,2025-04-10,escalation,WE27492,,Gadi number 1575 5 ka payment mujhe abhi tak nahin mila,TRUE,,,Operator
T1170529,2025-04-10,escalation,WE7108800,1,Wrong or missing invoice/POD,TRUE,,,Consigner
T1170636,2025-04-10,escalation,WE145150,,RJ11GC2899 ये गाडी सर 8तारिक को लोड। रोड हुआ है। अभी तक इसका एडवांस नहीं आया और नहीं। मेरे नंबर पर ट्रिप सो नही कर रहा है मेरा रजिस्टर्ड मोबाइल नंबर 9813584102,TRUE,,,Operator
T1170919,2025-04-10,escalation,WE2938292,,,TRUE,,,Operator
T1171314,2025-04-10,escalation,WE7237965,1,Cng nhi h west bengal me please return token amount,TRUE,,,Operator
T1173466,2025-04-11,escalation,WE3693405,,Please add unloading detention. Vehicle stayed more then 2 days at unloading point,TRUE,,,Operator
T1175016,2025-04-11,escalation,WE238277,,"CALLING NO- 9958578299
OP KI PARTY SE BAAT NHI HO PARI HAI PLZZ PROVIDE ",TRUE,,,Operator
T1175362,2025-04-12,escalation,WE4175178,,"CALLING NO - 9990492100
WE35392-2276938
AS PER OP VOC OP KI GAADI UNLOADING POINT SE 20 KM AAGE JAA RHI HAI OP NE TRIP KO UPDATE LIYA HUA HAI TO APP SE TICKET NHI BAN SKTI ",TRUE,,,Operator
T1175658,2025-04-12,escalation,WE223199,,Exhausted my credit limit,TRUE,,,Consigner
T1175991,2025-04-12,escalation,WE5972323,1,Need more time for current billing,TRUE,,,Consigner
T1176893,2025-04-12,escalation,WE24335,,Gadi 2 din se hazaribagh unloading point pe khadi thi aaj unload hui ha,TRUE,,,Operator
T1177760,2025-04-13,escalation,WE505529,,Charge | Unloading Charge : 2000,TRUE,,,Operator
T1179535,2025-04-14,escalation,WE2768094,,"Unloading party says That you have the lorry yourself 
We don't have labour ",TRUE,,,Operator
T1179686,2025-04-14,escalation,WE1554282,,30 hours ho Gaye. Plz detention provide,TRUE,,,Operator
T1180005,2025-04-14,escalation,WE3547272,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1180441,2025-04-14,escalation,WE4317466,,n nn,TRUE,,,Consigner
T1181481,2025-04-15,escalation,WE6630524,,Kaal ki gadi abhi tak Khali nhi hui h,TRUE,,,Operator
T1181989,2025-04-15,escalation,WE49144,,"Calling no. 8168705601, As per OP voc unloading party ne driver ko maar ke forcefully gaadi unload krwai hai or Abhi POD bhi nahi de rhe hai. trip end hone ki vjh se op apne app se complain raise nahi kr paa rha hai!",TRUE,,,Operator
T1182549,2025-04-15,escalation,WE1188176,,5230 rs ye hmari payment nhi hai isko resolve kro,TRUE,,,Consigner
T1182808,2025-04-15,escalation,WE3248374,,Issues with due amount,TRUE,,,Consigner
T1182887,2025-04-15,escalation,WE7518182,1,Unhappy with my payment plan,TRUE,,,Consigner
T1183214,2025-04-15,escalation,WE5340252,5,हेलो सर मेरी गाड़ी जी फोन की लगी थी अनलोडिंग होनी थी वहां लोडिंग की मन कर दी थी अब दूसरे फोन पर गाड़ी गई है दूसरा पिन कोड नंबर है 441110 40 किलोमीटर दूर गई है प्लीज हेल्प मी | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1176255,2025-04-12,escalation,WE7087593,,Issues with due amount,TRUE,,,Consigner
T1177808,2025-04-13,escalation,WE798456,,Sir hamari gadi dl1lad 0185ka break down hone k karan  hamari gadi  1 din late ho gaya   hamari  gadi dl1lad 0185 ka eway bill   1 din age  bada de  aj  eway bill 13. 4. 25   tak h   ese 14 /4/25. Tak  ker de,TRUE,,,Operator
T1178943,2025-04-14,escalation,WE7450879,,Hamari taraf Se Koi Kami nahin Hai Saman ki aap jald se jald hamara payment karaea per sajane aur pillar Ne donon baat karne ke bad gadi bheji thi,TRUE,,,Operator
T1180087,2025-04-14,escalation,WE1882471,,"calling no - 7984107254
pod nhi de rhe hai subha se please check ",TRUE,,,Operator
T1180215,2025-04-14,escalation,WE5728343,,"driver is not picking up the calls and blocked me 
",TRUE,,,Consigner
T1180318,2025-04-14,escalation,WE2365170,,Vehicle Standing yesterday but not loaded,TRUE,,,Operator
T1180633,2025-04-14,escalation,WE3295481,,,TRUE,,,Operator
T1182828,2025-04-15,escalation,WE7079909,,Need more time for current billing,TRUE,,,Consigner
T1182835,2025-04-15,escalation,WE1668629,,,TRUE,,,Operator
T1183670,2025-04-16,escalation,WE3006280,,Vehicle is still standing at same location as it was on yesterday,TRUE,,,Consigner
T1184173,2025-04-16,escalation,WE7582530,,Gali se tep smapat ho gai he,TRUE,,,Operator
T1185150,2025-04-16,escalation,WE972638,,"9811709107 op keh rha hai prty keh rhi hai 4 din baad gaadi khali hogi plz check 
WE35392-2277903
",TRUE,,,Operator
T1185725,2025-04-16,escalation,WE2931820,,Bulti nahi mila,TRUE,,,Operator
T1185907,2025-04-17,escalation,WE658566,,Builty nahin mil rahi,TRUE,,,Operator
T1186705,2025-04-17,escalation,WE202682,,Gade do din ma unlod hui h,TRUE,,,Operator
T1189705,2025-04-18,escalation,WE7348342,,"# No loads showing in new loads
Op ko load show nhi mil rha haii.

Mob no - 9624143342",TRUE,,,Operator
T1190162,2025-04-18,escalation,WE4354533,,"CALLING NO - 8087656562
OP KO VEHICLE KYC KE LIYE RC UPLOAD KRNE KA OPTION NHI AA RHA HAI OR APP SE TICKET NHI BAN RHI HAI ",TRUE,,,Operator
T1191233,2025-04-19,escalation,WE466133,,"Gadi ka age ki rasta band hai auther gadi brake down hai 
Road close
Ghat hill arya hai 
Indore khandba road",TRUE,,,Operator
T1191443,2025-04-19,escalation,WE674193,,"#Unable to reach at loading point.
Calling no. 7983934973, As  per OP voc uski gaadi loading location tak nahi ja skti hai kyuki jis gali m jana hai loading ke liye us gaali m gaadi nahi nikal skti hia please check this ",TRUE,,,Operator
T1193418,2025-04-19,escalation,WE873753,,HR74B7664,TRUE,,,Operator
T1193502,2025-04-19,escalation,WE2883958,,EBay bill nhi mila,TRUE,,,Operator
T1194519,2025-04-20,escalation,WE7438415,,,TRUE,,,Operator
T1195676,2025-04-21,escalation,WE7517234,,"CALLING NO - 9953863825
OP KO ABHI SUBSCRIPTION KA AMOUNT REFUND CHAHIYE OP KO SERVICE ACHI NHI LAGI LOAD NHI MIL RHE HAI OP KO",TRUE,,,Operator
T1196004,2025-04-21,escalation,WE5442995,,TS30TA6044   Mera dusra gadi number dalna hai,TRUE,,,Operator
T1198517,2025-04-22,escalation,WE6607657,,Party ne bola tha ki 22 4 25ko 11pmsgadiKhali hoaegi,TRUE,,,Operator
T1200115,2025-04-23,escalation,WE518342,,Billty nhi meli h,TRUE,,,Operator
T1200801,2025-04-23,escalation,WE7382258,,Mere ko abhi builty nahin Mili load karenge ek ghanta Ho Gaya,TRUE,,,Operator
T1202028,2025-04-23,escalation,WE6316495,,change to GREE India,TRUE,,,Consigner
T1203507,2025-04-24,escalation,WE3001768,,Sir token money refund karwao party ki aise ae load cancel tha,TRUE,,,Operator
T1203846,2025-04-24,escalation,WE3254246,1,18 km dur hai  | Extra Distance : 18 | Extra Distance Expense : 1000,TRUE,,,Operator
T1205152,2025-04-25,escalation,WE1472368,,"As per op koi damage nhi tha trip mein op ke pas proof hai photos or video hai op ko baat karna haii team se 7 days tak wait karne ke liye agree nhi hai..

( Op voc  ke according ticket raise hua hai ) Mob no - 9760275318",TRUE,,,Operator
T1206206,2025-04-25,escalation,WE642393,,200 rs parking ki slip kat di,TRUE,,,Operator
T1206723,2025-04-25,escalation,WE4820797,,Issues with due amount,TRUE,,,Consigner
T1206749,2025-04-25,escalation,WE5129725,,Please complete kyc,TRUE,,,Operator
T1208696,2025-04-26,escalation,WE5265451,5,,TRUE,,,Operator
T1208857,2025-04-26,escalation,WE6394933,,Yahan per dusri gadi bhej raha hun main yah wali gadi Mein dusra Bhada bol raha hai Jaipur ka vahan bhejunga,TRUE,,,Operator
T1209080,2025-04-26,escalation,WE7591938,,"#new load not showing 
calling no 7485976727 as per op voc op ko new load main ek bhi load show nahi ho rahe hai please check ",TRUE,,,Operator
T1209365,2025-04-26,escalation,WE6665745,,9425945037  as per op kh rha hai ki op ka no bndho gya hai jiski vjh se trip update n kr pa rha hai subh 9.30 bje ki unlaoding point pe phuchi hai gaadi plz check,TRUE,,,Operator
T1210263,2025-04-27,escalation,WE3743127,5,Vinod Ram Account 8708000100059510  IFSCode  PUNB0870800. Yah Mera account number hai please change kar dijiyega,TRUE,,,Operator
T1211939,2025-04-28,escalation,WE786328,,,TRUE,,,Operator
T1212240,2025-04-28,escalation,WE634564,,"Calling no. 7879282828, Op ke app m load show  nahi kr rhe hai restricted hone ki vjh se. please check this. op is restricted because of poor service. ",TRUE,,,Operator
T1213226,2025-04-28,escalation,WE5025029,,driver ek hi jagah khada ha not move,TRUE,,,Consigner
T1213295,2025-04-28,escalation,WE6027065,,Mujhe jarurat hai,TRUE,,,Operator
T1213522,2025-04-28,escalation,WE561636,1,Party ek loading point badhane k like bol Rahe he,TRUE,,,Operator
T1213826,2025-04-28,escalation,WE1882471,,Party Puri nahin de rahi hai,TRUE,,,Operator
T1214405,2025-04-29,escalation,WE4086776,,Unloading nh ho rhi hai,TRUE,,,Operator
T1214969,2025-04-29,escalation,WE5157312,,call me,TRUE,,,Consigner
T1215823,2025-04-29,escalation,WE5301632,1,Shortage Issue,TRUE,,,Consigner
T1039833,2025-03-04,escalation,WE831140,,Parti neg noeydaa key ley lagai he gafi aab bol rhye he ki bagpat sey lofing hogi baat karoo or battaaoo | Extra Distance : 25 | Extra Distance Expense : 2000,TRUE,,,Operator
T1040936,2025-03-04,escalation,WE953470,,Mera token refund kro or meri rating thk kro please,TRUE,,,Operator
T1041542,2025-03-05,escalation,WE1236147,,"op calling no - 8208744924 
op ko trip cancel karni hai op koi reason nahi bata rahe hai pls check 
WE35392-2254661 is trip ke wajha se cancel karna chate hai 
 ",TRUE,,,Operator
T1044285,2025-03-05,escalation,WE445411,,,TRUE,,,Operator
T1044780,2025-03-05,escalation,WE84571,,Me kal dusri gadi deta hu,TRUE,,,Operator
T1044812,2025-03-05,escalation,WE2787109,,Saatan guarantee mein gadi lagi Thi aur gadi ke andar behtar hai,TRUE,,,Operator
T1045261,2025-03-05,escalation,WE505529,,CL NO. 8898461602 AS PER OP BALANCE PAYMENT NHI GYA HAI PLEASE CHECK,TRUE,,,Operator
T1048516,2025-03-06,escalation,WE6322360,5,vehicle not reached at our loading point,TRUE,,,Consigner
T1048639,2025-03-06,escalation,WE6167662,,"E way bill part b nhi diya tha sell tax wali team ne rok liya hai 
Party se sampark nhi ho pa Raha hai ",TRUE,,,Operator
T1048644,2025-03-06,escalation,WE7305181,5,had an altercation with the operator and driver. driver used abusive language and refused to leave the loading point demanding extra 3000 resulting in the delay,TRUE,,,Consigner
T1049745,2025-03-07,escalation,WE5818706,5,Duri ki smsya | Extra Distance : 15 | Extra Distance Expense : 1000,TRUE,,,Operator
T1050891,2025-03-07,escalation,WE4488917,,Party se Bilty milne me deri,TRUE,,,Operator
T1051474,2025-03-07,escalation,WE2800534,,Over हाईट chaaln,TRUE,,,Operator
T1051512,2025-03-07,escalation,WE7344465,,Issues with payment plan/amount,TRUE,,,Consigner
T1052905,2025-03-08,escalation,WE23599,,Adwans peyment nhi mila hai ji please gadi ka adwans peyment dal de ji please,TRUE,,,Operator
T1054239,2025-03-08,escalation,WE592229,,सील नहीं है-,TRUE,,,Operator
T1054948,2025-03-08,escalation,WE1096199,,Please transfer canciletion charge 2500/-,TRUE,,,Operator
T1055264,2025-03-08,escalation,WE7389246,,Bilty & paper not received from party side.,TRUE,,,Operator
T1055724,2025-03-08,escalation,WE3362199,,Please process the advance money as I want to refill the diesel tank,TRUE,,,Operator
T1056772,2025-03-09,escalation,WE42115,,,TRUE,,,Operator
T1056781,2025-03-09,escalation,WE3687972,1,,TRUE,,,Consigner
T1057117,2025-03-09,escalation,WE3896673,,500 rupees mang rahe hai pod nhi de rahe hai,TRUE,,,Operator
T1057374,2025-03-09,escalation,WE7076568,,calling no.9212136770  op ki gaadi loading point pay hai party ka payment ka issue hai party load nahi kar rahi hai please check,TRUE,,,Operator
T1057840,2025-03-10,escalation,WE76986,1,Builty not provide,TRUE,,,Operator
T1058306,2025-03-10,escalation,WE7476401,,Violet ka Paisa account mein main transfer kar do,TRUE,,,Operator
T1058372,2025-03-10,escalation,WE3641549,,"CALLING NO - 9560112465
as per op vehicle unload krne ke liye appointment ki need hai or kab tak appointment milega kuch confirm nhi hai azz vehicle unload nhi hogi please check ans response urgent",TRUE,,,Operator
T1059381,2025-03-10,escalation,WE1649557,,Balance payments not recived  I try unloading time to now time,TRUE,,,Operator
T1060148,2025-03-10,escalation,WE549180,,CALLING NO - 7499413604 AS PER OP VOC GADI LOAD HO GAYI HAI BUT ABHI TAK BILTY NAHI MILA HAI PLS CHECK,TRUE,,,Operator
T1060297,2025-03-10,escalation,WE17031,1,9911307027 as per op kh rha hai load hoke nikl gya hai but app se trip update n ho pa rha hai plz check,TRUE,,,Operator
T1060302,2025-03-10,escalation,WE717144,1,,TRUE,,,Operator
T1061459,2025-03-11,escalation,WE5372337,,Loading point per customer ka phone number nahin lag raha hai,TRUE,,,Operator
T1061774,2025-03-11,escalation,WE44600,5,Loading party Gadi ke sath me gai thi And Gadi me Seel lgi thi Driver/Owner ki koi Galti nahi hai,TRUE,,,Operator
T1061959,2025-03-11,escalation,WE42639,,Jo Saman unload Kiya Hai Lucknow mein uska vate 10 kg kam a raha hai,TRUE,,,Operator
T1062133,2025-03-11,escalation,WE5784443,,-,TRUE,,,Consigner
T1062705,2025-03-11,escalation,WE7222034,,"6 tyre gadi he platform fee 749 hota he 
999 add Kiya he 
Plz check",TRUE,,,Operator
T1063634,2025-03-11,escalation,WE831140,1,CL NO. 9810082598 AS PER OP BILTI NHI MILI HAI PLEASE CHECK,TRUE,,,Operator
T1064662,2025-03-12,escalation,WE676611,,Extra Paisa chahiye Jayda kM chalega gadi | Extra Distance : 270 | Extra Distance Expense : 15000,TRUE,,,Operator
T1066349,2025-03-12,escalation,WE7301236,,10:30 se 11 feat hight ho rahi hai 9 foot ki guarantee mein lagi thi,TRUE,,,Operator
T1067122,2025-03-13,escalation,WE5076069,,Gadhi pick up nhi le rhi,TRUE,,,Operator
T1067808,2025-03-13,escalation,WE4695955,,"Driver said that the vehicle already has goods in it, and it hasn’t been unloaded yet. It can come for loading only after it is emptied.
I had requested loading at 7 o’clock.",TRUE,,,Consigner
T1068004,2025-03-13,escalation,WE5576059,,CALLING NO. 8826709975 VEHICLE UNLOAD HO CHUKA HAI 9 BJE PLEASE UPDATE THE TRIP,TRUE,,,Operator
T1068659,2025-03-13,escalation,WE3694215,,change tone,TRUE,,,Consigner
T1069307,2025-03-13,escalation,WE505529,,Unloading ke liye Highdra bulana padega uska payment ke liye  | Unloading Charge : 4000,TRUE,,,Operator
T1069805,2025-03-14,escalation,WE7473749,,Issues with payment plan/amount,TRUE,,,Consigner
T1071785,2025-03-15,escalation,WE600503,,,TRUE,,,Operator
T1073101,2025-03-16,escalation,WE801387,1,Party ne hold kari hai,TRUE,,,Operator
T1075990,2025-03-17,escalation,WE230067,,Member fee should be refunded due to non-availability of load.,TRUE,,,Operator
T1079475,2025-03-18,escalation,WE3417915,,Jarurat he,TRUE,,,Operator
T1080715,2025-03-19,escalation,WE2809451,1,"calling no - 9782827424
as per op unki vehicle UTTAR PRADESH me chalti hai or waha se load service nhi hai isliye amount refund karna hai please refund ",TRUE,,,Operator
T1080737,2025-03-19,escalation,WE45940,,"calling no - 8176072320
#unable to reach unloading point
as per op vehicle unloading point par nhi pahuch payegi narrow road hai and waha badi vehicle enter nhi kar skti hai please check and response ",TRUE,,,Operator
T1081655,2025-03-19,escalation,WE5090527,,Bilti milane mein der Ho Rahi hai sar,TRUE,,,Operator
T1082196,2025-03-19,escalation,WE287627,,send invoice,TRUE,,,Consigner
T1082670,2025-03-19,escalation,WE5085305,,Vehicle unrout unloading point rout not like vehicle,TRUE,,,Operator
T1084185,2025-03-20,escalation,WE6512993,,"CALLING NO - 7290868097 AS PER OP VOC BANK ACCOUNT NUMBER CHANGED KRNA HAI MOBILE  NUMBER   
 CHANGE HO GAYA HAI ISLEYA 
ACCOUNT NO -501040273292
NAME HOLDER -SHAYAM LAL 
IFSC  CODE - NSPB0000002 ",TRUE,,,Operator
