feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1328710,2025-06-22,escalation,WE3896673,,,TRUE,,,Operator
T1328736,2025-06-22,escalation,WE7563472,5.0,Ovrerload 400kg | Overload : 400 kg in tons,TRUE,,,Operator
T1329831,2025-06-23,escalation,WE7638981,1.0,need ac detail for payment ,TRUE,,,Consigner
T1329947,2025-06-23,escalation,WE983400,1.0,Delay in loading ,TRUE,,,Operator
T1329996,2025-06-23,escalation,WE6497470,,,TRUE,,,Operator
T1330395,2025-06-23,escalation,WE7250807,,24 hr se upar ho gaya hai holding charge nahi mila,TRUE,,,Operator
T1330655,2025-06-23,escalation,WE1747263,,,TRUE,,,Operator
T1331841,2025-06-24,escalation,WE7607186,,"Balance not received - Pod status pending.
Mob no - 9696201102",TRUE,,,Operator
T1332229,2025-06-24,escalation,WE659847,,unloading delay ,TRUE,,,Operator
T1332626,2025-06-24,escalation,WE5531301,,,TRUE,,,Operator
T1333882,2025-06-24,escalation,WE1799590,,Distancen chiye ,TRUE,,,Operator
T1334231,2025-06-25,escalation,WE1752005,,पार्टी की जो लोकेसन आप की आप के अनुसार थी वो एक साइड 14 किलामीटर मिली डरेवर सूबा सूबा वहा गया तो पता चला की ये एड्रेस रोंग ह तो वह फिर पता करके ठीक जगे पे पहुंच गया आप G P S चेक कर सकते ह  | Extra Distance : 28 | Extra Distance Expense : 1500,TRUE,,,Operator
T1334255,2025-06-25,escalation,WE93807,,Total hills | Extra Distance : 50 | Extra Distance Expense : 8000,TRUE,,,Operator
T1335095,2025-06-25,escalation,WE851083,,Calling no -- 8273190081 As per op voc trip update nahi ho raha hai OTP nahi dal pa rahe hai ,TRUE,,,Operator
T1335920,2025-06-25,escalation,WE6784055,,as per op voc op pod nhi upload kr pa rha blur btaya ja rha hai   op hyper hai klse call kr rha hai plz check and release balance    9988565125,TRUE,,,Operator
T1336261,2025-06-25,escalation,WE654250,,सर मेने पार्टी से बात की थी पार्टी बोल रहीं हैं की rong no.  पर कॉल किया है आपने ,TRUE,,,Operator
T1338375,2025-06-26,escalation,WE475995,5.0,calling no.8454904311  op ki gaadi loading point pay hai op ko trip update karni hai please check ,TRUE,,,Operator
T1338466,2025-06-26,escalation,WE7170972,,Issues with due amount,TRUE,,,Consigner
T1340074,2025-06-27,escalation,WE7434906,,Need more time to pay,TRUE,,,Consigner
T1340470,2025-06-27,escalation,WE6856646,,Issues with due amount,TRUE,,,Consigner
T1341660,2025-06-28,escalation,WE6507471,,Calling no -- 9828276434 As per op voc unloading detention add nahi hua hai 24 h se jyada tak wait kiya tha plz check ,TRUE,,,Operator
T1341897,2025-06-28,escalation,WE12001666,,Damage Issue,TRUE,,,Consigner
T1342214,2025-06-28,escalation,WE6684947,,calling no. 9675263293 op ka balance ab tak release nahi hua hai please check ,TRUE,,,Operator
T1342399,2025-06-28,escalation,WE389608,,Unloading point bhut dur h  | Extra Distance : 25 | Extra Distance Expense : 1000,TRUE,,,Operator
T1344272,2025-06-29,escalation,WE3268385,,Otp not received ,TRUE,,,Operator
T1344440,2025-06-29,escalation,WE3582480,,"container damage, rainy season",TRUE,,,Consigner
T1344720,2025-06-30,escalation,WE6643881,,Pod not received in unloading point ,TRUE,,,Operator
T1345346,2025-06-30,escalation,WE2535103,,Bhaiya Noida se bagoda ka samasya hai contract Karen Humse,TRUE,,,Operator
T1346203,2025-06-30,escalation,WE3835434,,There is almost 1 ton of extra load | Overload : 1 in tons,TRUE,,,Operator
T1346250,2025-06-30,escalation,WE7271569,,Damage Issue,TRUE,,,Consigner
T1346321,2025-06-30,escalation,WE4723892,,My truck is loaded but I haven't received the transport bill ,TRUE,,,Operator
T1347332,2025-07-01,escalation,WE1649557,,More 24 hour and delay loading material ,TRUE,,,Operator
T1347698,2025-07-01,escalation,WE3791258,5.0,Need more time for current billing,TRUE,,,Consigner
T1348082,2025-07-01,escalation,WE23599,5.0,Gadi anloding point par 24ghante se Jayda ruki hai ji please gadi ka detection charge lagana hai ji please ,TRUE,,,Operator
T1348582,2025-07-01,escalation,WE6240166,,high charges not accepted ,TRUE,,,Consigner
T1348601,2025-07-01,escalation,WE7640339,,Morning 8 to 5.30 pm take unloading time,TRUE,,,Operator
T1348644,2025-07-01,escalation,WE1096199,,Please transfer 927/- Blc amount ,TRUE,,,Operator
T1349145,2025-07-02,escalation,WE483772,,OP KO BILTI NHI MILI HAI PLZZ PROVIDE CALLING NO 9765148953 ,TRUE,,,Operator
T1349751,2025-07-02,escalation,WE2989815,,"calling no - 9166741030
as per op cx op ko labour arrange krne ke liye bol rhe hai tabhi vehicle unload hogi  and op labour kaha se arrange krenge please check ",TRUE,,,Operator
T1350869,2025-07-02,escalation,WE2151927,,"Height 12 foot 
Chauda 8.9 | Over height : 12 in feet",TRUE,,,Operator
T1350912,2025-07-02,escalation,WE1774938,,Loading detention add kardo,TRUE,,,Operator
T1353341,2025-07-03,escalation,WE4674288,,Loading hone mein char din Laga Hai,TRUE,,,Operator
T1353569,2025-07-03,escalation,WE23599,,Gadi load ho Gaya hai ji gadi ke mal ka Billty nahi mila hai ji please party se Mal ka Billty dilba do ji ,TRUE,,,Operator
T1355370,2025-07-04,escalation,WE107851,,250 kg | Overload : 250 in tons,TRUE,,,Operator
T1356783,2025-07-05,escalation,WE2111865,5.0,5 point se load ho  raha hai ,TRUE,,,Operator
T1357378,2025-07-05,escalation,WE3083775,,"#unable to reach unloading point 
calling no. 8899136621   op bol raha hai rsta block hai gaadi unlaoding point pay nahi ja paygi please check ",TRUE,,,Operator
T1358032,2025-07-06,escalation,WE7301236,,Waiting ke paise nahin Jude Hain,TRUE,,,Operator
T1358158,2025-07-06,escalation,WE7019621,1.0,Balance payment nahin mila hai,TRUE,,,Operator
T1359428,2025-07-07,escalation,WE774866,,cl no . 8491058916 as per op voc vehicle no change krna hai pls check ,TRUE,,,Operator
T1361143,2025-07-08,escalation,WE7529185,,Unloading point extra 30km | Extra Distance : 25 | Extra Distance Expense : 300,TRUE,,,Operator
T1361595,2025-07-08,escalation,WE7544207,,why is this vehicle stopped at the same location for long time ??,TRUE,,,Consigner
T1362178,2025-07-08,escalation,WE5311256,,9997475735 OP KEHR HA HAI LOADING POINT PE PHUCH GYA THA AUR PRTY NE CACEL KIYA HAI KEH RHA HAI PRTY SE BAAT HUI THI PLZ CHECK,TRUE,,,Operator
T1362253,2025-07-08,escalation,WE2214887,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1362352,2025-07-08,escalation,WE6232775,,Exhausted my credit limit,TRUE,,,Consigner
T1363919,2025-07-09,escalation,WE25622,,shshhshss,TRUE,,,Consigner
T1364411,2025-07-09,escalation,WE7052661,,yes sir add to loading charges 5000,TRUE,,,Consigner
T1365238,2025-07-09,escalation,WE2505499,,"driver misbehaving with us and abusing 
and say foer extra charge 
and don’t have proper tripal

",TRUE,,,Consigner
T1366048,2025-07-10,escalation,WE4485229,,Hamari gadi kharab ho gai hai order cancel karna pada,TRUE,,,Operator
T1366180,2025-07-10,escalation,WE6477911,5.0,UP24BT7910 Gadi namber change ,TRUE,,,Operator
T1366380,2025-07-10,escalation,WE1559720,,Route cng issue ,TRUE,,,Operator
T1367368,2025-07-10,escalation,WE24024,,cl no. 9306586465 as per op bilti nhi mili hai //app se show kr rha bilti whtsp pe share krdi gyi hai please check,TRUE,,,Operator
T1369124,2025-07-11,escalation,WE6171626,5.0,,TRUE,,,Operator
T1370122,2025-07-11,escalation,WE518848,,Imphal Jane ka rasta Government ne band kar rakha the and isliye hi vehicle delay pahuchi hai imphal me and ye unloading party ko bhi pta hai and iske liye already complaint bhi bni hui hai so please jo penalty lgai hai usko refund karo.,TRUE,,,Operator
T1370168,2025-07-12,escalation,WE6927125,,"#unable to reach  unloading point 
calling no. 7300988443 as per op voc op ki gaadi 1 km phele hai gaadi nahi ja payegi gali choti hai please check 
 ",TRUE,,,Operator
T1370643,2025-07-12,escalation,WE999131,,"As per op vehicle loading point par hai kal se party ne apne side se cancel kiya hai  op ke side se koi issue nhi hai demand ke according same vehicle place hua hai. 

Op ko cancellation charges ki demand hai plz check

Mob no - 8447379152",TRUE,,,Operator
T1370653,2025-07-12,escalation,WE7412878,,"I ordered 3.5Mt vehicle but 3mt vehicle reached now operator denying to move, need replacement urgently ",TRUE,,,Consigner
T1370708,2025-07-12,escalation,WE3273799,,कल रात से अनलोडिंग नहीं हुआ है 24 घंटए से ज्यादा डिले हो गया है,TRUE,,,Operator
T1371795,2025-07-12,escalation,WE5647850,,2nd bilty not genrate ,TRUE,,,Consigner
T1371987,2025-07-12,escalation,WE1973152,,Mal ka e way bill nahi hai bilty chahiya,TRUE,,,Operator
T1372498,2025-07-13,escalation,WE7292213,,"Gaadi ko.
 40, किलोमीटर  aage bulaya, Ja Raha. | Extra Distance : 40 | Extra Distance Expense : 2000",TRUE,,,Operator
T1375310,2025-07-14,escalation,WE7223425,,"9599823637 calling no. 9599823637 op keh rha hai ye gaadi jaa rhi hai DL1LAD4696 driverno. 9717984329
op keh rha hai ye jaa rhi hai plz check",TRUE,,,Operator
T1375688,2025-07-14,escalation,WE6581875,1.0,"अनलोडिंग डिटेंशन ऐड नहीं हुआ हैं
",TRUE,,,Operator
T1376263,2025-07-15,escalation,WE4623438,,#trip update issue ,TRUE,,,Operator
T1376411,2025-07-15,escalation,WE251154,,Gadi dusri jaga lejane ke liya bol rhe ha 60 km sikandrabad,TRUE,,,Operator
T1376653,2025-07-15,escalation,WE6581875,5.0,"लोडिंग डिटेंशन की समस्या
",TRUE,,,Operator
T1378167,2025-07-16,escalation,WE292445,,need 3 days more for payment ,TRUE,,,Consigner
T1378605,2025-07-16,escalation,WE6754238,,Calling no --8968017708  As per op voc loading Party side se koi response nahi mili raha hai ,TRUE,,,Operator
T1378925,2025-07-16,escalation,WE7266073,,my payment was done so why I can't place orders,TRUE,,,Consigner
T1380149,2025-07-16,escalation,WE688711,,"8377011609 CALLING NO
OP KO BILTI NHI MILI HAI PLZZ PROVIDE",TRUE,,,Operator
T1382624,2025-07-18,escalation,WE85073,5.0,"As per op voc op ke party se baat nhi ho pe rhi hai op ko response ker dejiye 
calling no - 8527182716
(app se ticket raise nhi ho pe rhi hai ) ",TRUE,,,Operator
T1382883,2025-07-18,escalation,WE739716,,,TRUE,,,Operator
T1382962,2025-07-18,escalation,WE277664,1.0,"Entry payment, parking payment , fire cyelendr ,silencer tenkey ,, dress  | Unloading Charge : 800 | phone Number : 9781349258 | Name : IOL chemical and pharmaceuticals Ltd, Trident complex",TRUE,,,Operator
T1384853,2025-07-19,escalation,WE7243661,,"As per op voc vehicle loading point pe hai party vehicle ke entry nhi ker rhe hai op ko response ker dejiye 
calling no -  9990695983",TRUE,,,Operator
T1384885,2025-07-19,escalation,WE7179812,1.0,Issues with due amount,TRUE,,,Consigner
T1385996,2025-07-19,escalation,WE6131580,5.0,Paper nahin mil raha hai,TRUE,,,Operator
T1387226,2025-07-20,escalation,WE7577255,1.0,"7291901918 - as per op voc ek trip par do op kii gadi lag ghii or party kisi ek ko hii loading ke liye bhulayegii 
plzz check and solve 
DL1MB0627 es par par bhi ye same trip laga hai",TRUE,,,Operator
T1223923,2025-05-03,escalation,WE6322360,,Need more time for current billing,TRUE,,,Consigner
T1224779,2025-05-03,escalation,WE4636291,,"The vehicle reached Gridhih today, but the party is not available today, so the unloading will happen tomorrow.
I spoke to the transporter, but he is not agreeing to wait. He is saying he will unload the material at a hotel and leave.please look this matter 

",TRUE,,,Consigner
T1226108,2025-05-04,escalation,WE4921207,,,TRUE,,,Operator
T1226527,2025-05-04,escalation,WE5444656,,driver not receive my call,TRUE,,,Consigner
T1227555,2025-05-05,escalation,WE2688434,,"As per vehicle type load not showing-
# Correct loads not showing
Vehicle Type with Operator - 7 TON
Loads Type - 14 TON
CALLING NO - 8826771850
AS PER OP VOC OP KO APNI GAADI KE ACCORDING LOAD SHOW NHI KR RHA HAI 14 TON KE LOAD AA RHE HAI ",TRUE,,,Operator
T1227880,2025-05-05,escalation,WE1316226,,Sar hamare Ko Na to e way bil mila hai na invoice mili  hai yah bol ki pahle builty lao,TRUE,,,Operator
T1228171,2025-05-05,escalation,WE7550195,5.0,NA ,TRUE,,,Consigner
T1228659,2025-05-05,escalation,WE428392,,calling no. 9599446517 as per op  jis no. p baat kr rhe wo mana kr rrhe hai plaese check and contact to party and provide a proper no,TRUE,,,Operator
T1229256,2025-05-06,escalation,WE6548680,1.0,Balance payment nhi mila hai,TRUE,,,Operator
T1229712,2025-05-06,escalation,WE7117107,,"calling no - 9625053965
as per op odin me jo cx ka number tha wo unloading party ka tha and unko loading location nhi pata tha iske liye ticket bhi raise ki thi and poc details milne me hi delay hua tha isliye vehicle delay hui thi please check and refund ",TRUE,,,Operator
T1231285,2025-05-07,escalation,WE7559672,,Need more time for current billing,TRUE,,,Consigner
T1231481,2025-05-07,escalation,WE7572329,,My vehicle went for loading on Thursday at around 1:00 PM and was taken out on Saturday at 8:00 PM. 2 days delay in loadingI want 2 days detention. 48 hours ,TRUE,,,Operator
T1232178,2025-05-07,escalation,WE686677,,Calling no. 6375214262 As per OP voc use jo bilty mili hai usme glt date mention hai. op ke app se complaine raise nahi ho pa rhi hai please check this,TRUE,,,Operator
T1233662,2025-05-08,escalation,WE1463235,,"AS PER OP OP KO BALANCE 51251/- SHOW HORA HAI OR ₹ -44401 - MEIN SHOW HORA HAI OR OP KE VEHICLE SE MATERIAL DUSRE VEHICLE MEIN TRANSFER HUA THA - ₹ 45000 DEDUCT HUA HAI OP BOL RHE HAI 500 KM MOVE HUA HAI CHARGES CHAHIYE EXTRA PLZ CHHECK MOB NO - 9702677690
",TRUE,,,Operator
T1237014,2025-05-09,escalation,WE3145867,,Tokan many nhi mila h,TRUE,,,Operator
T1238472,2025-05-10,escalation,WE7576035,,Exhausted my credit limit,TRUE,,,Consigner
T1269908,2025-05-25,escalation,WE757641,,8851770538 as per op kh rha hai party ne load cancel kr diya hai  glt reson me activity me hai mention hai op  jane ke liye mna n kiya hai plz checl ,TRUE,,,Operator
T1270438,2025-05-26,escalation,WE4160122,,"why driver is in Mumbai, and he his not responding any call. definately he has loaded other party material 
kindly share the material photos ( current photos)",TRUE,,,Consigner
T1272066,2025-05-26,escalation,WE7653582,1.0,as per op voc op ka tds kta hai subscription nhi liya hai plz check 9971302246,TRUE,,,Operator
T1274934,2025-05-28,escalation,WE3711150,,Advance payment kyon nahi aaya ,TRUE,,,Operator
T1276423,2025-05-28,escalation,WE23599,5.0,"Gadi anloding point par hai ji gadi ka anloding charge 3500rs, manga rahe hai ji please party se contact kare ji please  | Unloading Charge : 3500 | phone Number : 9837209931 | Name : Udaivir Singh ",TRUE,,,Operator
T1277364,2025-05-29,escalation,WE4175791,,Need more time for current billing,TRUE,,,Consigner
T1277736,2025-05-29,escalation,WE5608740,,Loading detection,TRUE,,,Operator
T1278428,2025-05-29,escalation,WE5691201,,सर जी 2 पॉइंट गाड़ी अनलोड करवाया है 2 पॉइंट चार्ज जोड़ा जाए | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1278654,2025-05-29,escalation,WE836648,,"#trip update issue 
cl no. 9971640375 as per op loading pe phch gyi hai please update...",TRUE,,,Operator
T1280037,2025-05-30,escalation,WE23599,,Gadi ka trip censil change dila de ji please ,TRUE,,,Operator
T1280591,2025-05-30,escalation,WE2686092,,CALLING NO. 9873825340 AS PERR OP PARTY SE BAAT NHI HO RHI HAI OR LOCTAION CHAHIYE PLEASE CONTACT TO OP ,TRUE,,,Operator
T1280593,2025-05-30,escalation,WE7634029,,Need more time to pay,TRUE,,,Consigner
T1281247,2025-05-30,escalation,WE4528643,1.0,Damage Issue,TRUE,,,Consigner
T1281565,2025-05-30,escalation,WE5046821,,9971985173 as per op kh rha hai subh se gaadi load ke liye gya hai abhi tk pura load n ho rha hai plz check ,TRUE,,,Operator
T1282004,2025-05-30,escalation,WE241670,,Bilty not found in bills ,TRUE,,,Operator
T1282589,2025-05-31,escalation,WE3916460,,CALLING NO- 8750242880 AS PER OP VOC 1 ST UNLOADING POINT PE HAI VEHICLE PARTY RESPONSE NAHI KR RAHE HAI UNLOADING  NAHI HUA HAI MATERIAL ABHI TAK PLEASE CHECK ,TRUE,,,Operator
T1283251,2025-05-31,escalation,WE3091357,,Unhappy with my payment plan,TRUE,,,Consigner
T1283474,2025-05-31,escalation,WE184686,,,TRUE,,,Operator
T1284327,2025-05-31,escalation,WE2342456,,Bilty not received party says NO unloading without bilty,TRUE,,,Operator
T1284779,2025-05-31,escalation,WE412215,,"op calling no - 7026347700 
op ka kyc pending hai pls check ",TRUE,,,Operator
T1286845,2025-06-02,escalation,WE4160122,,Issues with due amount,TRUE,,,Consigner
T1286856,2025-06-02,escalation,WE4046144,,Material is damaged,TRUE,,,Consigner
T1287510,2025-06-02,escalation,WE315542,,Your service is very bad so please refund my subscription amount .I requested many times.This is my last warning please refund my subscription amount.,TRUE,,,Operator
T1287642,2025-06-02,escalation,WE1466933,,9813225610 op keh rha hai app se complain bnanae pr bhi jo no. show ho rha hai wo koi response rhi derha hai aur shi se baat nhi kr rha hai ,TRUE,,,Operator
T1288359,2025-06-02,escalation,WE5674368,1.0,9671733840 as per op kh rha hai unloading point  pe hai trip upadte n ho rha hai ,TRUE,,,Operator
T1288426,2025-06-02,escalation,WE7637243,,12 % gst bill chahiye,TRUE,,,Consigner
T1291660,2025-06-04,escalation,WE5797985,,"As per op voc op kal se wait ke rhe hai abhi tek vehicleunload nhi hui hai op ko response ker dejiye 
calling no - 7470416461",TRUE,,,Operator
T1292757,2025-06-04,escalation,WE85474,,Es trip ka cancel charge mere account m credit nahi hua h.plz ese account m credit kre,TRUE,,,Operator
T1292846,2025-06-04,escalation,WE7082704,1.0,"9466938099 - as per op poc plzz check op kii gadi ek loading point ke liye lga tha but gadi 2 loading ke mai load ho rhi hai 
",TRUE,,,Operator
T1293105,2025-06-04,escalation,WE717144,,There is no entry now  | Overload : No entry police expense paid by driver  in tons,TRUE,,,Operator
